INFO     core.jenkins_utils:jenkins_utils.py:210 running cleanup
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/url HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/url HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.4FAB423A518E36FFA6F4BA0F94AAC9E4.e.2/value HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.4FAB423A518E36FFA6F4BA0F94AAC9E4.e.3/value HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.4FAB423A518E36FFA6F4BA0F94AAC9E4.e.6/click HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/url HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/cookie HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:241 Starting new HTTP connection (1): localhost:8080
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:8080 "GET /crumbIssuer/api/json HTTP/1.1" 200 155
DEBUG    core.jenkins_utils:jenkins_utils.py:31 update_crumb: d61d4f779638d82371fa4bb67258ef0d966f97a98dd5d8431e7d7dcc040136f2
DEBUG    LoginPage:login_page.py:32 login crumb: d61d4f779638d82371fa4bb67258ef0d966f97a98dd5d8431e7d7dcc040136f2
DEBUG    MainPage:ui_element.py:81 Navigating to NewItemPage with click on (('link text', 'New Item'),)
DEBUG    MainPage:ui_element.py:28 waiting for element_to_be_clickable(('link text', 'New Item'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/execute/sync HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.26DCB082E4F12440535E21FEF4B4CAA7.e.54/enabled HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.26DCB082E4F12440535E21FEF4B4CAA7.e.54/click HTTP/1.1" 200 0
DEBUG    NewItemPage:base_page.py:22 Waiting for page content to load: http://localhost:8080/view/all/newJob
DEBUG    NewItemPage:ui_element.py:28 waiting for presence_of_element_located(('xpath', "//h1[text()='New Item']"),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element HTTP/1.1" 200 0
DEBUG    NewItemPage:base_page.py:25 Page content loaded: http://localhost:8080/view/all/newJob
DEBUG    NewItemPage:ui_element.py:28 waiting for presence_of_element_located(('css selector', '#name'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.AD79FCDA3CE5900B1043178BA41E1050.e.61/value HTTP/1.1" 200 0
DEBUG    NewItemPage:ui_element.py:28 waiting for element_to_be_clickable(('class name', 'org_jenkinsci_plugins_workflow_job_WorkflowJob'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/execute/sync HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.AD79FCDA3CE5900B1043178BA41E1050.e.104/enabled HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.AD79FCDA3CE5900B1043178BA41E1050.e.104/click HTTP/1.1" 200 0
DEBUG    NewItemPage:ui_element.py:28 waiting for element_to_be_clickable(('css selector', '#ok-button'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/execute/sync HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.AD79FCDA3CE5900B1043178BA41E1050.e.105/enabled HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.AD79FCDA3CE5900B1043178BA41E1050.e.105/click HTTP/1.1" 200 0
DEBUG    PipelineConfigPage:base_page.py:22 Waiting for page content to load: http://localhost:8080/job/Pipeline_one/configure
DEBUG    PipelineConfigPage:ui_element.py:28 waiting for presence_of_element_located(('id', 'general'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element HTTP/1.1" 200 0
DEBUG    PipelineConfigPage:base_page.py:25 Page content loaded: http://localhost:8080/job/Pipeline_one/configure
DEBUG    Header:ui_element.py:81 Navigating to MainPage with click on (('id', 'jenkins-home-link'),)
DEBUG    Header:ui_element.py:28 waiting for element_to_be_clickable(('id', 'jenkins-home-link'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/execute/sync HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.184066DD926134065AD88928CAF1BC6C.e.188/enabled HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.184066DD926134065AD88928CAF1BC6C.e.188/click HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/url HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "POST /session/d29575a7199339597fcef89db2485ad4/elements HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.FA7B48EF05EEE706ADF495CFEF607687.e.280/text HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.FA7B48EF05EEE706ADF495CFEF607687.e.281/text HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.FA7B48EF05EEE706ADF495CFEF607687.e.282/text HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.FA7B48EF05EEE706ADF495CFEF607687.e.283/text HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.FA7B48EF05EEE706ADF495CFEF607687.e.284/text HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.FA7B48EF05EEE706ADF495CFEF607687.e.285/text HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "GET /session/d29575a7199339597fcef89db2485ad4/element/f.35B90EDBC7F359186702786F57377344.d.FA7B48EF05EEE706ADF495CFEF607687.e.286/text HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:55455 "DELETE /session/d29575a7199339597fcef89db2485ad4 HTTP/1.1" 200 0
